video_id,in_phase2,in_v1,has_transcript,status
tZSQ2p6BUrk,False,True,False,legacy_only
t_zfJ5nLQv8,True,False,False,phase2_missing_transcript
ta2r2ut-BOY,False,True,False,legacy_only
tc80x4xIlHA,True,False,False,phase2_missing_transcript
tdplSsPk8tI,True,False,False,phase2_missing_transcript
tjT9Sq7MOz0,True,False,False,phase2_missing_transcript
tjtwW0zGwBU,True,False,False,phase2_missing_transcript
tlQFariES-I,True,False,False,phase2_missing_transcript
tptJW8Syu70,False,True,True,legacy_only_with_transcript
tqbPqSzob_I,True,False,False,phase2_missing_transcript
tsEUXXI4QHs,True,False,False,phase2_missing_transcript
tv95dQ14_Ic,False,True,True,legacy_only_with_transcript
u-ExPW6VGTE,True,False,False,phase2_missing_transcript
u19uXXd0YEk,False,True,False,legacy_only
u1JgC4ZjEJc,True,False,False,phase2_missing_transcript
uDd2O-6Eeds,False,True,False,legacy_only
uQEn4vwwLYg,True,False,False,phase2_missing_transcript
uQg6BrQaXOM,True,False,False,phase2_missing_transcript
uQxvgH4oTTI,True,False,False,phase2_missing_transcript
uRZCB0FquO0,True,False,False,phase2_missing_transcript
uTAestwA504,False,True,False,legacy_only
uTg5Hj67MsI,True,False,False,phase2_missing_transcript
uVvfdG6YyZE,True,False,False,phase2_missing_transcript
uWsNWorJLcM,True,False,False,phase2_missing_transcript
uX6PURK-u3I,False,True,True,legacy_only_with_transcript
uZLjeYZS9Ng,True,False,False,phase2_missing_transcript
uaT2AVAX42w,True,False,False,phase2_missing_transcript
ucLh0_3oE6Y,True,False,False,phase2_missing_transcript
uddfLWI0nRY,True,False,False,phase2_missing_transcript
ulZk2QveRpk,False,True,True,legacy_only_with_transcript
umFpN_DcmMQ,False,True,True,legacy_only_with_transcript
uoSnDX-C43w,True,False,False,phase2_missing_transcript
uoq-XklrKTY,False,True,True,legacy_only_with_transcript
ur7mc5jXyAY,False,True,False,legacy_only
usHeYojExWQ,False,True,False,legacy_only
uxTNtXRP7A4,False,True,True,legacy_only_with_transcript
uxx6xQuwAuM,True,False,False,phase2_missing_transcript
uz5raB6x-vU,False,True,True,legacy_only_with_transcript
v22jnnLdg7M,False,True,False,legacy_only
v29_ChZwR20,True,False,False,phase2_missing_transcript
v3j7ODYGd0s,True,False,False,phase2_missing_transcript
v4keIoV9bL0,False,True,True,legacy_only_with_transcript
v9QMhGittCM,True,False,False,phase2_missing_transcript
v9gRLeQwbq0,False,True,True,legacy_only_with_transcript
vGOqHxPzttE,False,True,False,legacy_only
vH7IsUCDhoU,True,False,False,phase2_missing_transcript
vIA-IAAlZSg,True,False,False,phase2_missing_transcript
vL9Ps7YIssE,True,False,False,phase2_missing_transcript
vOlbsk_ru_U,True,False,False,phase2_missing_transcript
vQ7ZvPghdy8,False,True,True,legacy_only_with_transcript
vRA895CMn1o,True,False,False,phase2_missing_transcript
vSAjQ2TJylE,True,False,False,phase2_missing_transcript
vTy3n0WNsKw,False,True,True,legacy_only_with_transcript
vU8m8teYroQ,True,False,False,phase2_missing_transcript
vbj8NYZbiXI,True,False,False,phase2_missing_transcript
vesCA0lzuzA,True,False,False,phase2_missing_transcript
vga8bkCMCEw,True,False,False,phase2_missing_transcript
vhJC5aCBf-Q,True,False,False,phase2_missing_transcript
vpVp1XsRpco,True,False,False,phase2_missing_transcript
vwaWGxG-J9k,True,False,False,phase2_missing_transcript
vyuVgYsUY24,False,True,True,legacy_only_with_transcript
vzU6rH-TXmI,False,True,False,legacy_only
vzqMklQ5BsM,True,False,False,phase2_missing_transcript
w-qMkgmWA4M,True,False,False,phase2_missing_transcript
w-ujgTZTT5Q,True,False,False,phase2_missing_transcript
w00785UPnbw,True,False,False,phase2_missing_transcript
w3oYX7jaC1w,False,True,True,legacy_only_with_transcript
w4CE-SMokQI,True,False,False,phase2_missing_transcript
w6rDPtxzNdI,False,True,False,legacy_only
w9ifmlcu8eg,False,True,True,legacy_only_with_transcript
w9wacV68ScE,False,True,True,legacy_only_with_transcript
wDHjfbx9wAk,False,True,False,legacy_only
wF2g2CklpUs,True,False,False,phase2_missing_transcript
wMBxhXhRgoQ,True,False,False,phase2_missing_transcript
wOB5cUaunT8,True,True,False,phase2_missing_transcript
wT6dfzpGSNE,True,False,False,phase2_missing_transcript
wXO2eKyoSPA,True,False,False,phase2_missing_transcript
w_GjTWW5jPk,False,True,True,legacy_only_with_transcript
wjPCi1uGOMU,False,True,False,legacy_only
wnyF-J0g2JA,False,True,False,legacy_only
woDftJ5-_hk,True,False,False,phase2_missing_transcript
wq6Dz53epXI,True,False,False,phase2_missing_transcript
wtEaDOwgC_4,False,True,True,legacy_only_with_transcript
wvTFIfbNanM,False,True,False,legacy_only
x-F7IDlG0f0,False,True,True,legacy_only_with_transcript
x2FxMKBV498,False,True,False,legacy_only
x5Z_lDIt_hc,False,True,False,legacy_only
xBbq3rXmWwc,True,False,False,phase2_missing_transcript
xCcS2OPMmyA,False,True,False,legacy_only
xEEJ1iHpf4A,False,True,False,legacy_only
xEtAfM73-xA,False,True,False,legacy_only
xMbodRb99XQ,False,True,False,legacy_only
xOA1_yWcjxY,False,True,False,legacy_only
xOQ1qzDTq0o,True,False,False,phase2_missing_transcript
xR9j7yG-94A,True,False,False,phase2_missing_transcript
xUrEpnQhzEQ,False,True,False,legacy_only
xVg2c3gOQFY,True,False,False,phase2_missing_transcript
xXt-3QilB0o,False,True,False,legacy_only
x_xKEKJrVXo,True,False,False,phase2_missing_transcript
xgI2t7Ig4dg,True,False,False,phase2_missing_transcript
xgIkGdwPqlQ,True,False,False,phase2_missing_transcript
xhdR-Cmk31E,False,True,True,legacy_only_with_transcript
xivKGF3fDpA,True,False,False,phase2_missing_transcript
xlQHn5hSciM,True,False,False,phase2_missing_transcript
xm0_KOSNLTY,True,False,False,phase2_missing_transcript
xm28ewV7S9w,True,False,False,phase2_missing_transcript
xntF71z2o-M,False,True,False,legacy_only
xs4gqGU4VK4,False,True,False,legacy_only
xsf1eHv_vSE,True,False,False,phase2_missing_transcript
xteGOc87tV8,True,False,False,phase2_missing_transcript
xv4iS09x0vo,False,True,False,legacy_only
xvr75gbVs5A,False,True,True,legacy_only_with_transcript
xy1JWUOLZn8,True,False,False,phase2_missing_transcript
y0i5J2u2H0k,False,True,False,legacy_only
y1OPTw2yOlE,False,True,False,legacy_only
y2PQPmXPlzI,True,False,False,phase2_missing_transcript
y4tARqIzJis,True,False,False,phase2_missing_transcript
y74x7XleBs8,False,True,False,legacy_only
y7ANpURzWsQ,True,False,False,phase2_missing_transcript
y7xNiREqa9M,False,True,True,legacy_only_with_transcript
y8aiwgZpzmo,False,True,True,legacy_only_with_transcript
y9yZYylDQ4I,False,True,True,legacy_only_with_transcript
yBxAv4BVgtU,False,True,False,legacy_only
yIzBSD1_gIM,False,True,False,legacy_only
yJmMYPRU_UI,False,True,True,legacy_only_with_transcript
yNQaVDeRj0c,True,False,False,phase2_missing_transcript
yO0OUE_6WLM,True,False,False,phase2_missing_transcript
yOuA6RUxQP4,True,False,False,phase2_missing_transcript
yP__PsrX80A,False,True,True,legacy_only_with_transcript
yQYJQ5cZ-bM,False,True,True,legacy_only_with_transcript
yU_V9zgUo-k,True,False,False,phase2_missing_transcript
yVQc1a_23Nc,False,True,False,legacy_only
yZ9hNDlqwjU,True,False,False,phase2_missing_transcript
ybbOSD7xBEA,False,True,False,legacy_only
ymymYY2d-Bs,False,True,True,legacy_only_with_transcript
ypMTDHZBmAs,False,True,True,legacy_only_with_transcript
ywL_5NITNeY,False,True,True,legacy_only_with_transcript
ywfhwx8ZDHo,False,True,True,legacy_only_with_transcript
yy_khEjkr9Q,False,True,False,legacy_only
yzvnIfQagsc,False,True,False,legacy_only
z-bhOiKg45o,False,True,True,legacy_only_with_transcript
z0xjLB12GYY,True,False,False,phase2_missing_transcript
z7RdbXnjjMc,True,False,False,phase2_missing_transcript
z98ZKHcuhlc,False,True,True,legacy_only_with_transcript
z9BrEEvkMhY,False,True,False,legacy_only
zHHHJqUBbqo,True,False,False,phase2_missing_transcript
zJFk62RSVVY,True,False,False,phase2_missing_transcript
zKPAkvTMOgk,False,True,False,legacy_only
zS90yaIFer0,False,True,True,legacy_only_with_transcript
zSBRpLsXGmg,False,True,True,legacy_only_with_transcript
zSLdcsEe94g,True,False,False,phase2_missing_transcript
zUY_A9R-tco,False,True,False,legacy_only
zXCLFGkUAJg,False,True,False,legacy_only
zXhyG_rJdko,True,False,False,phase2_missing_transcript
zYuEEmmziS0,True,False,False,phase2_missing_transcript
zdIgtTxEzv8,True,False,False,phase2_missing_transcript
zgUnmoFOTts,True,False,False,phase2_missing_transcript
zj-Ba8Lq6Qk,False,True,False,legacy_only
zkK_I-VW6wo,True,False,False,phase2_missing_transcript
zlWhFJoOk6k,False,True,False,legacy_only
znl48C9WgYQ,True,False,False,phase2_missing_transcript
znt2Wu6eXm0,False,True,True,legacy_only_with_transcript
zpbGQYHV3Gc,False,True,True,legacy_only_with_transcript
zqsQ3SLkbgU,True,False,False,phase2_missing_transcript
zyU_jSQsn8g,False,True,False,legacy_only
