video_id,filepath,word_count,character_count
w9wacV68ScE,data/transcripts/w9wacV68ScE.en.txt,8,59
hDRgMd6DmIo,data/transcripts/hDRgMd6DmIo.en-orig.txt,8,53
E4CYCnXnhrk,data/transcripts_recovered_research/E4CYCnXnhrk.ar.txt,8,70
vpVp1XsRpco,data/transcripts_recovered_research/vpVp1XsRpco.en.txt,8,47
PoHxH7BWxig,data/transcripts/PoHxH7BWxig.en-orig.txt,7,45
nvvUpRFYpZk,data/transcripts_recovered_research/nvvUpRFYpZk.en.txt,7,51
KvdAWtb4mVE,data/transcripts_recovered_research/KvdAWtb4mVE.en.txt,6,38
tv95dQ14_Ic,data/transcripts/tv95dQ14_Ic.en.txt,6,44
bLV-SO_FDbA,data/transcripts/bLV-SO_FDbA.en.txt,6,43
qmdbYk9dlpk,data/transcripts/qmdbYk9dlpk.en.txt,6,43
GyQy3n4g-00,data/transcripts_recovered_research/GyQy3n4g-00.hi.txt,6,37
k1o-qz6eCik,data/transcripts_recovered_research/k1o-qz6eCik.fr.txt,6,51
8JU0npV6xTc,data/transcripts/8JU0npV6xTc.en-orig.txt,6,43
RehqLdUGJlg,data/transcripts_recovered_research/RehqLdUGJlg.en.txt,6,47
2bLkp7yodN8,data/transcripts/2bLkp7yodN8.en-orig.txt,5,35
uz5raB6x-vU,data/transcripts/uz5raB6x-vU.en-orig.txt,5,31
JB-0zDl0UpQ,data/transcripts_recovered_research/JB-0zDl0UpQ.en.txt,5,30
aBw1tuS36HY,data/transcripts_recovered_research/aBw1tuS36HY.en.txt,4,22
6u_xoU2AOdo,data/transcripts_recovered_research/6u_xoU2AOdo.en.txt,4,25
rAJU5AsaTcc,data/transcripts_recovered_research/rAJU5AsaTcc.en.txt,4,25
3siCZ0OOmKw,data/transcripts_recovered_research/3siCZ0OOmKw.en.txt,3,16
ISft6hv2hZE,data/transcripts_recovered_research/ISft6hv2hZE.hi.txt,3,18
dGKd7pdpdJ0,data/transcripts_recovered_research/dGKd7pdpdJ0.ko.txt,3,23
np32NBA0XiU,data/transcripts_recovered_research/np32NBA0XiU.hi.txt,3,17
3PKwdy_7Ttg,data/transcripts_recovered_research/3PKwdy_7Ttg.id.txt,3,10
eUfaQnDrZxQ,data/transcripts_recovered_research/eUfaQnDrZxQ.ja.txt,2,6
btBM0lRRwlQ,data/transcripts_recovered_research/btBM0lRRwlQ.en.txt,2,11
50Qf3kJDUeE,data/transcripts_recovered_research/50Qf3kJDUeE.en.txt,2,15
IurZMHfUmsM,data/transcripts_recovered_research/IurZMHfUmsM.en.txt,1,4
rn1Fsc4_x5o,data/transcripts_recovered_research/rn1Fsc4_x5o.hi.txt,1,2
mtE7UXC5mKo,data/transcripts_recovered_research/mtE7UXC5mKo.en.txt,1,4
